target;browser;player;codec;platform;user;data_points;mean;stdev;fold_1;fold_2;fold_3;fold_4;fold_5;fold_6;fold_7;fold_8;fold_9;fold_10
user;SAFARI;MPV;sample,mp4;macOS-13,0-arm64-arm-64bit;*;102;-1;-1
user;SAFARI;MPLAYER;sample,mp4;macOS-13,0-arm64-arm-64bit;*;102;-1;-1
user;FIREFOX;VLC;sample,mp4;macOS-13,0-arm64-arm-64bit;*;102;-1;-1
user;FIREFOX;MPV;sample,mp4;macOS-13,0-arm64-arm-64bit;*;102;-1;-1
user;FIREFOX;MPLAYER;sample,mp4;macOS-13,0-arm64-arm-64bit;*;102;-1;-1
user;CHROME;VLC;sample,flv;macOS-13,0-arm64-arm-64bit;*;103;-1;-1
user;CHROME;MPV;sample,flv;macOS-13,0-arm64-arm-64bit;*;103;-1;-1
user;CHROME;MPLAYER;sample,flv;macOS-13,0-arm64-arm-64bit;*;103;-1;-1
user;SAFARI;VLC;sample,flv;macOS-13,0-arm64-arm-64bit;*;103;-1;-1
user;SAFARI;MPV;sample,flv;macOS-13,0-arm64-arm-64bit;*;103;-1;-1
user;SAFARI;MPLAYER;sample,flv;macOS-13,0-arm64-arm-64bit;*;103;-1;-1
user;FIREFOX;VLC;sample,flv;macOS-13,0-arm64-arm-64bit;*;103;-1;-1
user;FIREFOX;MPV;sample,flv;macOS-13,0-arm64-arm-64bit;*;103;-1;-1
user;FIREFOX;MPLAYER;sample,flv;macOS-13,0-arm64-arm-64bit;*;103;-1;-1
user;CHROME;VLC;sample,3gp;macOS-13,0-arm64-arm-64bit;*;103;-1;-1
user;CHROME;MPV;sample,3gp;macOS-13,0-arm64-arm-64bit;*;103;-1;-1
user;CHROME;MPLAYER;sample,3gp;macOS-13,0-arm64-arm-64bit;*;103;-1;-1
user;SAFARI;VLC;sample,3gp;macOS-13,0-arm64-arm-64bit;*;103;-1;-1
user;SAFARI;MPV;sample,3gp;macOS-13,0-arm64-arm-64bit;*;103;-1;-1
user;SAFARI;MPLAYER;sample,3gp;macOS-13,0-arm64-arm-64bit;*;103;-1;-1
user;FIREFOX;VLC;sample,3gp;macOS-13,0-arm64-arm-64bit;*;103;-1;-1
user;FIREFOX;MPV;sample,3gp;macOS-13,0-arm64-arm-64bit;*;103;-1;-1
user;FIREFOX;MPLAYER;sample,3gp;macOS-13,0-arm64-arm-64bit;*;103;-1;-1
user;CHROME;VLC;sample,mkv;macOS-13,0-arm64-arm-64bit;*;103;-1;-1
user;CHROME;MPV;sample,mkv;macOS-13,0-arm64-arm-64bit;*;103;-1;-1
user;CHROME;MPLAYER;sample,mkv;macOS-13,0-arm64-arm-64bit;*;103;-1;-1
user;SAFARI;VLC;sample,mkv;macOS-13,0-arm64-arm-64bit;*;103;-1;-1
user;SAFARI;MPV;sample,mkv;macOS-13,0-arm64-arm-64bit;*;103;-1;-1
user;SAFARI;MPLAYER;sample,mkv;macOS-13,0-arm64-arm-64bit;*;103;-1;-1
user;FIREFOX;VLC;sample,mkv;macOS-13,0-arm64-arm-64bit;*;103;-1;-1
user;FIREFOX;MPV;sample,mkv;macOS-13,0-arm64-arm-64bit;*;103;-1;-1
user;FIREFOX;MPLAYER;sample,mkv;macOS-13,0-arm64-arm-64bit;*;103;-1;-1
user;CHROME;VLC;sample,mp4;Windows-10-10,0,19044-SP0;*;102;-1;-1
user;CHROME;MPV;sample,mp4;Windows-10-10,0,19044-SP0;*;102;-1;-1
user;CHROME;MPLAYER;sample,mp4;Windows-10-10,0,19044-SP0;*;102;-1;-1
user;FIREFOX;VLC;sample,mp4;Windows-10-10,0,19044-SP0;*;2;-1;-1
user;FIREFOX;MPV;sample,mp4;Windows-10-10,0,19044-SP0;*;2;-1;-1
user;FIREFOX;MPLAYER;sample,mp4;Windows-10-10,0,19044-SP0;*;2;-1;-1
user;EDGE;VLC;sample,mp4;Windows-10-10,0,19044-SP0;*;103;-1;-1
user;EDGE;MPV;sample,mp4;Windows-10-10,0,19044-SP0;*;102;-1;-1
user;EDGE;MPLAYER;sample,mp4;Windows-10-10,0,19044-SP0;*;102;-1;-1
user;CHROME;VLC;sample,flv;Windows-10-10,0,19044-SP0;*;103;-1;-1
user;CHROME;MPV;sample,flv;Windows-10-10,0,19044-SP0;*;103;-1;-1
user;CHROME;MPLAYER;sample,flv;Windows-10-10,0,19044-SP0;*;103;-1;-1
user;FIREFOX;VLC;sample,flv;Windows-10-10,0,19044-SP0;*;3;-1;-1
user;FIREFOX;MPV;sample,flv;Windows-10-10,0,19044-SP0;*;3;-1;-1
user;FIREFOX;MPLAYER;sample,flv;Windows-10-10,0,19044-SP0;*;3;-1;-1
user;EDGE;VLC;sample,flv;Windows-10-10,0,19044-SP0;*;103;-1;-1
user;EDGE;MPV;sample,flv;Windows-10-10,0,19044-SP0;*;103;-1;-1
user;EDGE;MPLAYER;sample,flv;Windows-10-10,0,19044-SP0;*;103;-1;-1
user;CHROME;VLC;sample,3gp;Windows-10-10,0,19044-SP0;*;103;-1;-1
user;CHROME;MPV;sample,3gp;Windows-10-10,0,19044-SP0;*;103;-1;-1
user;CHROME;MPLAYER;sample,3gp;Windows-10-10,0,19044-SP0;*;103;-1;-1
user;FIREFOX;VLC;sample,3gp;Windows-10-10,0,19044-SP0;*;3;-1;-1
user;FIREFOX;MPV;sample,3gp;Windows-10-10,0,19044-SP0;*;3;-1;-1
user;FIREFOX;MPLAYER;sample,3gp;Windows-10-10,0,19044-SP0;*;3;-1;-1
user;EDGE;VLC;sample,3gp;Windows-10-10,0,19044-SP0;*;103;-1;-1
user;EDGE;MPV;sample,3gp;Windows-10-10,0,19044-SP0;*;103;-1;-1
user;EDGE;MPLAYER;sample,3gp;Windows-10-10,0,19044-SP0;*;103;-1;-1
user;CHROME;VLC;sample,mkv;Windows-10-10,0,19044-SP0;*;103;-1;-1
user;CHROME;MPV;sample,mkv;Windows-10-10,0,19044-SP0;*;103;-1;-1
user;CHROME;MPLAYER;sample,mkv;Windows-10-10,0,19044-SP0;*;103;-1;-1
user;FIREFOX;VLC;sample,mkv;Windows-10-10,0,19044-SP0;*;3;-1;-1
user;FIREFOX;MPV;sample,mkv;Windows-10-10,0,19044-SP0;*;3;-1;-1
user;FIREFOX;MPLAYER;sample,mkv;Windows-10-10,0,19044-SP0;*;3;-1;-1
user;EDGE;VLC;sample,mkv;Windows-10-10,0,19044-SP0;*;103;-1;-1
user;EDGE;MPV;sample,mkv;Windows-10-10,0,19044-SP0;*;103;-1;-1
user;EDGE;MPLAYER;sample,mkv;Windows-10-10,0,19044-SP0;*;103;-1;-1
user;CHROME;VLC;sample,mp4;Linux-5,15,0-56-generic-x86_64-with-glibc2,35;*;100;-1;-1
user;CHROME;MPV;sample,mp4;Linux-5,15,0-56-generic-x86_64-with-glibc2,35;*;100;-1;-1
user;CHROME;MPLAYER;sample,mp4;Linux-5,15,0-56-generic-x86_64-with-glibc2,35;*;100;-1;-1
user;FIREFOX;VLC;sample,mp4;Linux-5,15,0-56-generic-x86_64-with-glibc2,35;*;100;-1;-1
user;FIREFOX;MPV;sample,mp4;Linux-5,15,0-56-generic-x86_64-with-glibc2,35;*;100;-1;-1
user;FIREFOX;MPLAYER;sample,mp4;Linux-5,15,0-56-generic-x86_64-with-glibc2,35;*;100;-1;-1
user;EDGE;VLC;sample,mp4;Linux-5,15,0-56-generic-x86_64-with-glibc2,35;*;100;-1;-1
user;EDGE;MPV;sample,mp4;Linux-5,15,0-56-generic-x86_64-with-glibc2,35;*;100;-1;-1
user;EDGE;MPLAYER;sample,mp4;Linux-5,15,0-56-generic-x86_64-with-glibc2,35;*;100;-1;-1
user;CHROME;VLC;sample,flv;Linux-5,15,0-56-generic-x86_64-with-glibc2,35;*;100;-1;-1
user;CHROME;MPV;sample,flv;Linux-5,15,0-56-generic-x86_64-with-glibc2,35;*;100;-1;-1
user;CHROME;MPLAYER;sample,flv;Linux-5,15,0-56-generic-x86_64-with-glibc2,35;*;100;-1;-1
user;FIREFOX;VLC;sample,flv;Linux-5,15,0-56-generic-x86_64-with-glibc2,35;*;100;-1;-1
user;FIREFOX;MPV;sample,flv;Linux-5,15,0-56-generic-x86_64-with-glibc2,35;*;100;-1;-1
user;FIREFOX;MPLAYER;sample,flv;Linux-5,15,0-56-generic-x86_64-with-glibc2,35;*;100;-1;-1
user;EDGE;VLC;sample,flv;Linux-5,15,0-56-generic-x86_64-with-glibc2,35;*;100;-1;-1
user;EDGE;MPV;sample,flv;Linux-5,15,0-56-generic-x86_64-with-glibc2,35;*;100;-1;-1
user;EDGE;MPLAYER;sample,flv;Linux-5,15,0-56-generic-x86_64-with-glibc2,35;*;100;-1;-1
user;CHROME;VLC;sample,3gp;Linux-5,15,0-56-generic-x86_64-with-glibc2,35;*;100;-1;-1
user;CHROME;MPV;sample,3gp;Linux-5,15,0-56-generic-x86_64-with-glibc2,35;*;100;-1;-1
user;CHROME;MPLAYER;sample,3gp;Linux-5,15,0-56-generic-x86_64-with-glibc2,35;*;100;-1;-1
user;FIREFOX;VLC;sample,3gp;Linux-5,15,0-56-generic-x86_64-with-glibc2,35;*;100;-1;-1
user;FIREFOX;MPV;sample,3gp;Linux-5,15,0-56-generic-x86_64-with-glibc2,35;*;100;-1;-1
user;FIREFOX;MPLAYER;sample,3gp;Linux-5,15,0-56-generic-x86_64-with-glibc2,35;*;100;-1;-1
user;EDGE;VLC;sample,3gp;Linux-5,15,0-56-generic-x86_64-with-glibc2,35;*;100;-1;-1
user;EDGE;MPV;sample,3gp;Linux-5,15,0-56-generic-x86_64-with-glibc2,35;*;100;-1;-1
user;EDGE;MPLAYER;sample,3gp;Linux-5,15,0-56-generic-x86_64-with-glibc2,35;*;100;-1;-1
user;CHROME;VLC;sample,mkv;Linux-5,15,0-56-generic-x86_64-with-glibc2,35;*;100;-1;-1
user;CHROME;MPV;sample,mkv;Linux-5,15,0-56-generic-x86_64-with-glibc2,35;*;100;-1;-1
user;CHROME;MPLAYER;sample,mkv;Linux-5,15,0-56-generic-x86_64-with-glibc2,35;*;100;-1;-1
user;FIREFOX;VLC;sample,mkv;Linux-5,15,0-56-generic-x86_64-with-glibc2,35;*;100;-1;-1
user;FIREFOX;MPV;sample,mkv;Linux-5,15,0-56-generic-x86_64-with-glibc2,35;*;100;-1;-1
user;FIREFOX;MPLAYER;sample,mkv;Linux-5,15,0-56-generic-x86_64-with-glibc2,35;*;100;-1;-1
user;EDGE;VLC;sample,mkv;Linux-5,15,0-56-generic-x86_64-with-glibc2,35;*;100;-1;-1
user;EDGE;MPV;sample,mkv;Linux-5,15,0-56-generic-x86_64-with-glibc2,35;*;100;-1;-1
user;EDGE;MPLAYER;sample,mkv;Linux-5,15,0-56-generic-x86_64-with-glibc2,35;*;100;-1;-1
